id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
671848244602651122,Great apartment in Amsterdam!,469695707,Sander,,De Pijp - Rivierenbuurt,52.35621,4.90121,Entire home/apt,200,4,2,2023-02-25,0.28,1,5,2,03634D9DAE430DC74D26
672254096498074836,Two storey family house with garden in Amsterdam,16237594,Remco,,Bijlmer-Oost,52.3138218,4.9807776,Entire home/apt,191,4,1,2022-07-28,0.13,1,67,1,0363 9B94 6B46 7A62 5882
664849232855247038,Kindvriendelijke begane grond woning in Amsterda,259140543,Pim,,De Baarsjes - Oud-West,52.362,4.8503,Entire home/apt,150,2,4,2023-02-14,0.64,1,3,4,0363 4953 B9E5 BD5E CE08
657139268226639936,Charming and bright apartment near Vondelpark,176439042,Vivian,,De Baarsjes - Oud-West,52.3635,4.86431,Entire home/apt,216,2,3,2022-10-23,0.42,1,1,3,0363 39E6 5117 58C6 7EF7
657151187604355254,Romantic ‘Aft Cabin’ on Board of an Icebreaker,466036246,Katarina En Ralph,,Oostelijk Havengebied - Indische Buurt,52.3714014,4.9499342,Private room,115,1,35,2023-03-02,4.45,1,206,35,0363 634D 8478 C39C 06BA
672305056360128105,Neat & Clean room next to metro & supermarkets,469792372,G,,Gaasperdam - Driemond,52.2936324427621,4.972650191301347,Private room,62,2,2,2023-03-07,2,1,142,2,0363 299F 0BE7 8332 8B22
657191610986764184,Modern apartment in popular Amsterdam East,466047423,Flavio,,Oud-Oost,52.36021,4.92795,Entire home/apt,299,2,7,2022-12-21,0.88,1,6,7,0363 0156 837F AF65 5013
664891529945904432,Amazing appartement in Amsterdam West - 1 bedroom,352473873,Fleur,,De Baarsjes - Oud-West,52.37379,4.85978,Entire home/apt,245,2,4,2022-12-04,0.65,1,99,4,0363 2F16 593F 0ABB 54FB
664939724540163575,Brand new Luxurious 200m2 villa in Amsterdam!,4456680,Neal Estate,,De Aker - Nieuw Sloten,52.34080064039321,4.817042613710137,Entire home/apt,950,7,0,,,10,298,0,Exempt
672350908619213402,New room: comfortable private room in apartment,136633233,Donny,,Bijlmer-Centrum,52.32448,4.94677,Private room,63,3,2,2022-08-16,0.28,2,0,2,0363 7F58 9C1C 0E19 26A6
664953553932644087,Sunny 2 Bd Apartment in the ❤️ of the Jordaan,66817978,Karen,,Centrum-West,52.3772028,4.8799391,Entire home/apt,450,3,16,2023-01-15,2.14,1,220,16,0363 C8CF B85B 2FF3 4940
672497038265489381,Apartment 2 bedrooms Amsterdam city centre,263423484,Thomas,,Oostelijk Havengebied - Indische Buurt,52.36803,4.943,Entire home/apt,200,2,7,2022-09-01,0.99,1,0,7,0363 FE8D 53C3 41F8 865C
664969417615962353,Familiewoning in de mooiste straat van Amsterdam,8283523,Fen,,Oud-Noord,52.39178,4.93334,Entire home/apt,400,2,2,2022-09-17,0.31,1,307,2,0363 5D42 5680 366E E13A
672528920913140710,Stylish & Spacious Apartment near Amstel River,15454820,Zoe,,Oud-Oost,52.35414,4.91071,Entire home/apt,400,5,1,2023-01-02,0.44,1,347,1,0363 D2C6 97ED 0868 E9C7
672827033154728531,Sunny family apartment Amsterdam Westerpark,17516319,Norèn,,Westerpark,52.38496,4.86997,Entire home/apt,210,5,2,2022-08-12,0.28,1,0,2,0363 C285 25E7 43D5 39B2
672932465623847199,Light filled ground floor apartment with garden,93248059,Hendrik,,De Pijp - Rivierenbuurt,52.34819,4.89922,Entire home/apt,359,3,4,2022-10-13,0.55,1,1,4,0363 DB65 DA1F DBA8 DA62
657227855255008635,Amazing 1-bedroom apartment in centre/Jordaan,68049290,Merlijn,,Westerpark,52.37572,4.8745,Entire home/apt,220,1,6,2023-01-24,0.74,1,0,6,036302639EF1DF92309F
673009114667567935,Stylish 2 bed maisonette in the Pijp w 360 rooftop,4579810,Zehra,,De Pijp - Rivierenbuurt,52.351628,4.893414,Entire home/apt,370,3,1,2022-09-13,0.17,2,34,1,0363 739D 3EB6 431A B744
665092605033144636,Unique villa with fantastic view over the water,467981106,Karin,,Slotervaart,52.353855281922115,4.842508336114914,Entire home/apt,799,4,3,2022-08-03,0.38,1,23,3,0363 8B66 1239 AA9A 5AD7
673077789542614479,Great apartment in the center of Amsterdam,459947823,Aleksandra,,Centrum-Oost,52.3613,4.89761,Entire home/apt,150,30,0,,,1,202,0,FBAD 1017 JE22 75EV A0F2
657644212555336655,2 Bedroom Apartment with Balcony - Amsterdam,179670405,Maarten,,De Baarsjes - Oud-West,52.36811,4.85281,Entire home/apt,220,4,0,,,1,102,0,0363 3C65 EBEB 29F7 F598
673125992778203502,Comfortable apartment Amsterdam,192075642,Waqas,,Noord-Oost,52.39437357095907,4.946926832199097,Entire home/apt,188,3,23,2023-02-27,3.00,1,4,23,0363 6805 AF89 E318 E9BA
657649747876552659,Luxurious houseboat in Amsterdam (East),27278204,Birgitte,,IJburg - Zeeburgereiland,52.36606,4.96077,Entire home/apt,250,3,6,2022-12-09,0.74,1,25,6,0363 D7D6 7D41 9B11 57A2
665100829486303202,★ LUXURIOUS 3BR FAMILY HOME ★AMSTERDAM OLD SOUTH ★,467983932,Nadine,,Zuid,52.34809,4.87128,Entire home/apt,350,3,1,2022-10-16,0.21,1,29,1,0363 D471 B1F9 047F 25E8
673150059370055932,"Big, light and comfortable apartment",5488484,Jasmine,,De Baarsjes - Oud-West,52.3656346,4.8603966,Entire home/apt,374,3,4,2023-01-10,0.52,1,88,4,0363 30AC 48B4 78A7 5DEF
665595020741767843,Family Loft with patio in the center of Amsterdam,7543187,Marieke,,Centrum-Oost,52.37305,4.90433,Entire home/apt,500,3,0,,,1,48,0,0363 75BC C736 D74D D7BC
657706051198440700,bright and quiet appartment in amsterdam oost,395220436,Jennifer,,Oostelijk Havengebied - Indische Buurt,52.35947847830535,4.935814440250397,Entire home/apt,139,5,1,2022-07-27,0.13,1,0,1,0363 4636 C8F0 6EB6 5292
673567288203490948,Licht & authentiek appartement dichtbij centrum,201021236,Anne,,Westerpark,52.37759,4.87503,Entire home/apt,160,3,0,,,1,0,0,0363 4433 26F1 754E 782A
674663387880073034,Perfectly located 1 bedroom apartment in Amsterdam,81910902,Andrew,,De Baarsjes - Oud-West,52.3726,4.87306,Entire home/apt,270,5,3,2022-12-28,0.61,1,12,3,0363 6313 D42C F37C CDEB
673720898016632693,Private room #1 in shared apartment,36232679,Ewout,,Gaasperdam - Driemond,52.29899,4.97736,Private room,70,1,5,2022-09-03,0.72,2,0,5,0363 A9BE 2DD4 DBD7 1D33
674691268294720144,Lovely 1 bedroom bnb,1897817,Anca And Denis,,IJburg - Zeeburgereiland,52.35419,4.99407,Entire home/apt,141,2,2,2022-09-16,0.29,1,5,2,0363 CA8D 1040 F538 CE48
665628575329989279,Spacious apartment in the heart of Amsterdam,17268735,Joost,,Centrum-Oost,52.3673,4.9122,Entire home/apt,500,3,2,2022-09-08,0.25,1,16,2,0363 9864 D82C 4C1B 03B7
673726593647889871,Cozy home with garden in Amsterdam-Noord,63048095,Georgiana,,Noord-West,52.40457,4.91791,Entire home/apt,162,3,2,2022-12-27,0.31,1,76,2,0363 56D8 7A33 85B3 F9E6
665691031790122149,Family house 🏡,132483565,Anna,,Watergraafsmeer,52.34828,4.92438,Entire home/apt,217,2,9,2023-01-02,1.18,2,8,9,0363 BAEE EFF0 08E3 6187
675056691753827058,Stylish and cosy room,124202838,Frosina,,Bos en Lommer,52.38339,4.84677,Private room,109,3,7,2022-11-20,0.96,1,0,7,0363 4757 02FC F44C 213F
673760318624962140,Cozy and beautiful 1-bedroom apartment City Centre,448368781,Franklyn,,Centrum-Oost,52.36286,4.91134,Entire home/apt,207,2,4,2022-08-19,0.55,5,0,4,0363 CB44 D120 33C6 E7BA
673866074566619498,Charming spacious home with garden,31288018,Judith,,Centrum-Oost,52.36451,4.91918,Entire home/apt,259,3,3,2022-12-31,0.50,1,2,3,0363 ABB1 C796 0969 6270
675085874143220577,Mooi huis nabij het Oosterpark,3073305,Roos,,Oud-Oost,52.35874250000001,4.922371699999999,Entire home/apt,900,5,1,2022-08-12,0.14,1,276,1,0363 D1C9 89CB DC0B A79D
683761500973272911,"Spacious, light and beautiful home with a garden",47366530,Lize,,Noord-West,52.4186682,4.8959442,Entire home/apt,320,2,3,2022-10-16,0.45,1,166,3,0363 D1BB FF5F 6A62 FB9F
673925689717648311,Unique apartment in a renovated bathing house,363769220,Anne,,Westerpark,52.38853,4.87688,Entire home/apt,300,5,1,2022-08-04,0.14,1,97,1,0363 785D 06C8 280B FEFF
673942886010900884,Mooi zonnig appartement in Amsterdam,406598000,Sanne,,Watergraafsmeer,52.3402959,4.9491738,Entire home/apt,110,2,7,2022-10-02,1.09,1,0,7,0363 07FD 7CC4 F6B1 587E
683774810810737061,Modern central 2 bed apartment with garden,472668180,Jessica,,De Baarsjes - Oud-West,52.36051842501102,4.862266592681408,Entire home/apt,480,10,1,2022-10-15,0.20,1,176,1,0363 CE1A EE5B 0988 A880
675164184200811212,★NEW: STYLISH APARTMENT + BALCONY IN VIBRANT EAST★,144788976,Robbyn,,Oud-Oost,52.3630793,4.928684400000001,Entire home/apt,195,2,3,2022-09-30,0.50,1,0,3,0363 E201 C08C 3748 5F8F
675169228421665976,Spacious ground floor app with sunny garden 🌞,20250791,Suzanne,,Oostelijk Havengebied - Indische Buurt,52.36422,4.94279,Entire home/apt,180,5,2,2022-10-07,0.33,1,6,2,0363ED6B017DD53D4FDE
673946976516346165,Private room #2 in shared apartment,36232679,Ewout,,Gaasperdam - Driemond,52.30096,4.97776,Private room,68,1,4,2022-08-31,0.57,2,0,4,0363 A9BE 2DD4 DBD7 1D33
674265909122721531,Kleurrijke woning in het hart van Amsterdam Noord.,36410035,Julia,,Oud-Noord,52.3976068,4.9164262,Entire home/apt,180,2,6,2022-12-29,0.81,1,8,6,0363 F2F1 501D 4552 0362
674402665489365710,Sunny appartement in Amsterdam North,55934790,Isa,,Oud-Noord,52.3888455,4.915767799999999,Entire home/apt,120,5,1,2022-08-21,0.15,1,0,1,0363 BA2A 0F53 F864 A215
675176433693574105,Amazing light & new apartment next to the RAI,46714808,Job,,De Pijp - Rivierenbuurt,52.3458463,4.8877519,Entire home/apt,280,2,5,2022-11-11,0.82,1,331,5,0363 9941 9DE3 BEDB 3192
675207584581161249,Apartment in the vibrant Jordaan,4395509,Milan,,Centrum-West,52.37932,4.88371,Entire home/apt,200,1,5,2022-09-14,0.77,1,0,5,0363 2926 997C 711E C4EA
675296819428697468,Cozy apartment in Amsterdam West,10209352,Eline,,De Baarsjes - Oud-West,52.37257,4.85025,Entire home/apt,150,3,5,2022-11-21,0.80,1,0,5,0363 2F50 E300 8D4B 27A3
683806623371286140,4-bedroom apartment 5-minutes from city centre.,465051147,Walli,,Oud-Noord,52.39081,4.91511,Entire home/apt,300,2,4,2023-02-02,1.69,1,128,4,0363246EC4E4AF95E6AD
674485946046191447,Beautiful & cozy groundfloor apartment with garden,58432995,Bart,,Westerpark,52.37366960474403,4.871017299592495,Entire home/apt,250,3,5,2022-11-01,0.71,1,159,5,0363 31A6 1218 23B0 4527
683933960969907495,"Characteristic and light Apartment in ""De Pijp""",357172886,Josefine,,De Pijp - Rivierenbuurt,52.35263,4.89819,Entire home/apt,214,5,3,2022-10-01,0.51,1,32,3,0363 1DDF AA34 6912 8D4B
674578969366508792,A peaceful & spacious apartment with roof terrace,51088957,Francis,,Zuid,52.3501823,4.8773382,Entire home/apt,250,5,0,,,1,120,0,0363 88AF E73A 75C5 ECD7
674615837887732207,Tidy 50m2 appartment in popular neighbourhood,46685845,Michiel,,De Baarsjes - Oud-West,52.37382,4.85873,Entire home/apt,200,3,5,2022-09-11,0.68,1,0,5,0363 989A 5C41 D2D2 171C
696369492655246132,Cheerful 3-bedroom home with free parking,3269925,Alexandra,,Noord-West,52.406998,4.904777,Entire home/apt,450,3,0,,,1,200,0,0363 5BF4 57D4 2C72 4D03
696727886921923490,Fantastic apartment in Amsterdam East with garden,9366216,Floris,,Oostelijk Havengebied - Indische Buurt,52.361,4.94613,Entire home/apt,207,2,2,2022-11-13,0.33,1,81,2,0363 E82A 786F 3C5C 23E9
696749915903536706,Fully renovated funky/classic house in Amsterdam,2575092,Nora,,Noord-Oost,52.3868,4.95734,Entire home/apt,204,3,1,2022-10-09,0.20,1,62,1,0363 0488 C164 E1AB BD03
696830632019349033,Canal view/Flowermarket Artist apt. 2br/2bth,471644720,Ronald,,Centrum-West,52.3673531,4.8905181,Entire home/apt,450,3,4,2023-02-20,1.32,1,1,4,0363 6C9F AFB7 7D2F 499E
675354582750301270,Mooi appartement in Amsterdam zuid,14310085,Joost,,De Pijp - Rivierenbuurt,52.342739667453706,4.908478371798992,Entire home/apt,200,2,4,2022-08-30,0.53,1,0,4,0363 B803 2B9D 15D1 FFA3
696843866610125155,vijf sterren Tiny House in Amsterdam. Wáánzinnig!,395728982,Arnoud,,Geuzenveld - Slotermeer,52.381759849671475,4.783208035443112,Entire home/apt,145,2,2,2022-09-04,0.31,3,322,2,Exempt
675813450280882067,Split-level ground floor apartement with garden,14073626,Sophie,,De Baarsjes - Oud-West,52.36798,4.8671,Entire home/apt,250,5,2,2022-09-28,0.35,1,2,2,0363 E4C8 85F3 0853 77AE
684011756359243059,Spacious Luxury Central Amsterdam Rooftop Apt.,269014975,Linus,,De Baarsjes - Oud-West,52.36648,4.86534,Entire home/apt,583,1,3,2022-10-23,0.57,1,358,3,0363 4831 7BE5 9353 5B60
696866291380324644,Super knus Tiny House in Amsterdam. Uniek!,395728982,Arnoud,,Geuzenveld - Slotermeer,52.38170745881484,4.783272408459469,Entire home/apt,138,2,2,2022-09-11,0.32,3,331,2,Exempt
675819455696700595,Amsterdam family home in green area,470720781,Farah,,Gaasperdam - Driemond,52.3095,5.01712,Entire home/apt,275,3,4,2023-01-01,0.56,1,54,4,0363 EAF8 C71F E67F 8DF0
697736466970009696,Private StudioRoom with Shared Bathroom,287172370,Rafael,,Oostelijk Havengebied - Indische Buurt,52.36712,4.93427,Private room,100,1,30,2023-02-22,4.95,2,248,30,0363 D304 084B 59D9 6E6D
697940016421435190,Ruim & licht loft met uitzicht en gratis parkeren.,7843038,Maarten,,Oud-Noord,52.3911604,4.9378799,Private room,250,2,10,2023-02-05,1.83,1,325,10,0363 6DC9 1620 AEAC CEB9
698268986304424022,Prachtig herenhuis met grote tuin en tuinhuis,472153904,Marcel,,De Pijp - Rivierenbuurt,52.3547161,4.9002232,Entire home/apt,699,2,5,2023-02-06,1.09,1,157,5,0363 B6E1 B4BD 06F7 B2C8
675861631126229554,Fully equiped & spacious + view [Romantic getaway],470731129,Claudia,,Geuzenveld - Slotermeer,52.37134256934668,4.8299971158691335,Entire home/apt,199,2,3,2023-02-20,0.41,1,1,3,0363 2BEF AF1C 159F 5A18
684031556509569294,New appartement with sunny garden,50065062,Maaike,,Buitenveldert - Zuidas,52.332508335117716,4.870363175868988,Entire home/apt,166,2,7,2022-10-16,1.00,1,7,7,0363 D70C 1EB7 5B37 D394
698393255273606798,Cozy apartment with canal view in Amsterdam,20223751,Marinus,,De Pijp - Rivierenbuurt,52.35061,4.88812,Entire home/apt,407,2,3,2022-10-23,0.50,1,340,3,0363 2ED4 2354 4BD9 199E
698442831344509683,Spacious 2-bedroom - minutes from the Westerpark,19651748,David,,Westerpark,52.38367,4.87073,Entire home/apt,266,2,1,2022-09-08,0.16,1,2,1,0363 14B1 6D9B CA3B 7558
684036969583401497,Lovely 2 bedroom apartment with a relaxing garden,39814563,Adrian,,Oud-Noord,52.40065,4.91428,Entire home/apt,180,5,6,2022-12-28,1.03,1,83,6,0363 9B5F E71C 3FD2 81A6
675904601364489388,Gerenoveerd appartement 69m2 in Amsterdam Oud-West,439127029,Berend,,De Baarsjes - Oud-West,52.3615869,4.8656837,Entire home/apt,279,2,4,2022-11-13,0.66,1,2,4,0363 D38F F389 A95E 5CED
675913767736435867,Modern familie huis aan water Amsterdam W/Parking,5133036,Fiona,,IJburg - Zeeburgereiland,52.34678,5.0063,Entire home/apt,401,2,2,2022-08-20,0.27,1,0,2,0363 B609 8BD1 F90B AC3C
698459078273541745,Luxurious flat near the center of Amsterdam,2039312,Steven,,Bos en Lommer,52.37776,4.84999,Entire home/apt,200,5,5,2022-12-18,0.99,1,58,5,0363 AA65 9C8F B684 4F9E
675977877840242009,Apartment in the heart of the city,18316420,Mig,,Centrum-Oost,52.36231714128223,4.88377300558514,Entire home/apt,269,2,9,2022-10-02,1.30,1,6,9,0363 3889 4157 85C1 12DD
684517874518284855,Luxurious apartment on the most beautiful canal,11054594,Dominique,,Centrum-West,52.37421,4.8793,Entire home/apt,237,2,2,2022-11-04,0.39,1,9,2,0363 8549 1A34 F8CF F337
698482753342494215,Beautiful characteristic apartment in theJordaan,410275452,Dorine,,Centrum-West,52.37772,4.87997,Entire home/apt,300,3,5,2022-12-28,0.84,1,6,5,03638FCECEFC864054A1
676036701521350062,"Nice appartment, close to park",159473283,Andries,,Bos en Lommer,52.37800678770483,4.8514901444024705,Entire home/apt,250,1,2,2022-09-21,0.34,1,90,2,0363 D4EE DD78 ED90 262B
698514207062272271,"Lovely, modern two-bedroom apartment in Amsterdam",27029058,Karen,,Westerpark,52.3895911,4.8776415,Entire home/apt,400,3,4,2022-11-14,0.67,1,31,4,0363 C989 4D6D B005 D95E
698617224436077549,Lovely appartement in vibrant Amsterdam East,8069496,Merijn,,Watergraafsmeer,52.3559752,4.9313739,Entire home/apt,180,1,6,2022-11-27,1.14,1,304,6,Exempt
684679712249189715,Luxurieus apartment in Museum district near park.,198602094,Mark,,Zuid,52.35521,4.87721,Entire home/apt,582,3,4,2022-10-30,0.78,1,0,4,0363 FCCD DD2F AFE2 6A12
698976757658810808,Cosy Apartment in Amsterdam West,301717793,Tijn,,De Baarsjes - Oud-West,52.364947,4.853438,Entire home/apt,215,2,4,2022-10-28,0.66,1,0,4,0363 A0EF 551A 86AF ADF2
684682283297393379,Modern and very cosy studio,73835613,Noortje,,Watergraafsmeer,52.35702,4.93439,Entire home/apt,140,2,10,2023-03-05,1.44,1,10,10,0363 3035 32D9 B244 1783
676089392475149573,Stijlvol rijtjeshuis in Amsterdam Noord,90822397,Leonie,,Noord-West,52.42165,4.89943,Entire home/apt,140,2,1,2022-09-04,0.16,1,0,1,0363 8AA5 F088 37F0 F22D
699058995550748736,Artsy 2-bedroom apartment in Amsterdam West,18436383,Bobby,,Bos en Lommer,52.37831,4.84473,Entire home/apt,250,2,1,2022-10-23,0.22,1,0,1,0363 C144 73E4 C31C F51F
699064419050051603,Spacious 3-rooms apartment (110m2) near Vondelpark,10640456,Roderick,,De Baarsjes - Oud-West,52.36166739999999,4.8615952,Entire home/apt,750,1,2,2022-10-23,0.41,1,57,2,0363 58AA AB26 B36A 366A
676090978897479061,"Modern, spacious 3BR home w/ roof deck + fireplace",2638932,Andrew,,De Baarsjes - Oud-West,52.36104,4.85638,Entire home/apt,400,14,0,,,1,60,0,0363 124B B105 F907 F6BD
684721665751257004,Nice apartment in Amsterdam West close to center,35749581,Julia,,Bos en Lommer,52.37531,4.85679,Entire home/apt,349,2,2,2022-09-13,0.32,1,15,2,0363 2EF7 EF6C 1FA3 CA53
699092757244682122,Beautiful apartment in fun Amsterdam Oost,81508351,Ronnie,,Oud-Oost,52.35133,4.91371,Entire home/apt,289,3,4,2023-01-31,0.82,2,336,4,0363 B444 EAB0 FD94 D306
685315613213028891,"Museum district, beautiful apartment",84121129,Willem,,De Pijp - Rivierenbuurt,52.35635,4.88942,Entire home/apt,425,2,3,2022-10-23,0.43,1,101,3,0363 68AF 3A48 FC17 9D19
676097342344492559,Unique houseboat with roof and floating terrace,470806634,Earl,,Zuid,52.33822,4.84783,Entire home/apt,299,2,4,2022-09-12,0.57,1,0,4,0363 EB8D E2C1 DB51 BD23
699144416844313883,Cozy apartement on very central location,65229838,Linet,,De Pijp - Rivierenbuurt,52.34991,4.90101,Entire home/apt,200,2,3,2022-09-29,0.50,1,0,3,0363 EBD0 D382 207B C57C
699233899416640078,1 bedroom apartment with a lot of sunshine,63266546,Hakan,,Oud-Oost,52.35322,4.91877,Entire home/apt,209,3,1,2023-01-02,0.44,1,0,1,0363 FF9F 0ACC 72DC DC68
699300199382773259,Cozy spacious apartment in Amsterdam,476256681,Yangyang,,Bijlmer-Centrum,52.30547,4.94945,Entire home/apt,320,3,3,2023-03-05,0.65,1,162,3,0363 9100 EFD9 4F81 6D50
676126445960079096,✨SUNNY & BRIGHT APARTMENT IN THE HEART OF THE CITY,78791892,Anouk,,Centrum-West,52.37143,4.89231,Entire home/apt,130,2,6,2022-12-31,0.79,1,1,6,0363 D68D 5427 FC48 9EA3
685510694488057302,Lovely 1-bedroom apartment in a new complex!,37641364,Matthew,,Bos en Lommer,52.372628,4.8389096,Entire home/apt,111,4,4,2022-10-02,0.62,1,99,4,0363 5FF6 F090 52F3 1568
699310745861896338,Lovely 1-bedroom apartment in Amsterdam West,78912979,Gretel,,De Baarsjes - Oud-West,52.36564,4.85745,Entire home/apt,118,3,3,2022-11-01,0.52,1,0,3,0363 8C61 210A 510A 2ECA
699605004296587538,Lovely appartment in Amsterdam Oost,81508351,Ronnie,,Oud-Oost,52.35103,4.9143,Entire home/apt,294,3,3,2022-10-07,0.48,2,340,3,0363 B444 EAB0 FD94 D306
699763459429239678,Beautiful Loft Apartment by Vondel Park,55137124,Niall,,De Baarsjes - Oud-West,52.36335,4.87345,Entire home/apt,200,10,2,2023-01-07,0.32,1,25,2,0363 32CA 8052 188C 2298
685965730124625759,Luxury Apartment Central Amsterdam,229464835,Steffan,,Centrum-West,52.3693458827847,4.895113199153975,Entire home/apt,1143,3,0,,,1,340,0,0363 CE6E B469 5FE8 34E6
676401032480159263,Appartement in Amsterdam,174384510,Thijs,,De Baarsjes - Oud-West,52.36136,4.86123,Entire home/apt,250,2,4,2022-11-15,0.55,1,92,4,0363 DD3E F254 E06C 2D94
676584844834648127,Monumental just renovated apptment prime location,293712566,Ronit,,De Pijp - Rivierenbuurt,52.35546,4.90349,Entire home/apt,280,5,7,2023-01-07,0.98,1,72,7,036376DAFB79AFC491D1
699824073319833937,"Lovely, light and calm 1-bedroom apartment",476358149,Claudio,,Bos en Lommer,52.38342,4.85357,Entire home/apt,166,2,3,2022-10-02,0.46,1,249,3,0363 A07A B6E8 16FC A0F4
699846140916875590,"Studio in Amsterdam city villa, close to centre.",455302001,Erwin,,De Aker - Nieuw Sloten,52.3424591,4.8221748,Entire home/apt,129,3,11,2023-03-02,5.89,2,175,11,0363 CEB0 177A F1BD 666C
686046917517995730,Bright 1-bedroom apartment in central Amsterdam,322483074,Jasper,,De Pijp - Rivierenbuurt,52.35437,4.90033,Entire home/apt,100,4,2,2023-02-05,1.25,1,58,2,03631CDEae00F958464e
699856679294617101,Beautifully large apartment in Amsterdam de Pijp.,144609882,Keesjan,,De Pijp - Rivierenbuurt,52.3549388,4.902114399999999,Entire home/apt,760,2,26,2023-02-20,4.13,1,278,26,0363 61DC E871 326E C54F
686528823992387165,"Lovely 1-bedroom loft in de Pijp, Amsterdam",372806654,Gunel,,De Pijp - Rivierenbuurt,52.35609,4.89046,Entire home/apt,370,5,3,2022-10-17,0.51,1,12,3,0363 BE00 F865 0798 D25F
